id,Q1,scenario,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12_x,willingness,safety_overall_init,safety_tee,safety_companyHospital,safety_people,safety_data,safety_purpose,safety_overall_post,Q12_y,conf-init,response-id,conf-scenario-medical,comp-scenario-medical-1,comp-scenario-medical-2,faq-page-time,willingness-medical,willingness-medical-text,safety-medical-overall-init,safety-medical-tee,safety-medical-hospital,safety-medical-people,safety-medical-data,safety-medical-purpose,safety-medical-text,questions-medical,tee-concept-m1,tee-concept-m2,tee-concept-m3,tee-concept-m4,tee-concept-m5,tee-concept-m6,tee-concept-m7,tee-concept-m8,tee-concept-m9,tee-concept-m10,tee-concept-m11,tee-concept-m12,conf-tee-concept-medical,conf-tee-medical,safety-medical-overall-post,conf-scenario-iot,comp-scenario-iot-1,comp-scenario-iot-2,willingness-iot,willingness-iot-text,safety-iot-overall-init,safety-iot-tee,safety-iot-company,safety-iot-people,safety-iot-data,safety-iot-purpose,safety-iot-text,questions-iot,tee-concept-i1,tee-concept-i2,tee-concept-i3,tee-concept-i4,tee-concept-i5,tee-concept-i6,tee-concept-i7,tee-concept-i8,tee-concept-i9,tee-concept-i10,tee-concept-i11,tee-concept-i12,conf-tee-concept-iot,conf-tee-iot,safety-iot-overall-post,demo-tee,demo-tee-text,demo-cs-employ,demo-cs-employ-text,demo-cs-education,demo-cs-education-text,demo-medical,demo-medical-text,demo-medical-employ,demo-medical-employ-text,demo-iot,demo-iot-text,demo-tap,demo-tap-text,age,gender,gender-text,race,race-text,education,feedback,SCENARIO_Med,SCENARIO_IoT,Med_First,EXPLN,FAQ,faq1_count,faq2_count,faq3_count,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,previous_medical_research,medical_job,IoT_ownership,FAQ_rebinned,EXPLN_rebinned,IoT_automation,CS_Employment,CS_Education,combined_IoT_Experience,combined_Medical_Experience,combined_CS_Experience,scenario_complexity,scenario_scenario
25,1,IoTSimple,1,1,1,1,1,1,0,0,0,1,1,Maybe would,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,Completely safe,1,Completely confident,R_724JKJkMRqvYu0a,Completely confident,Determine where to build a new hospital,,,Definitely would,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,45+,Male,,Black or African American,,High school or below,,MedicalSimple,IoTSimple,1,Trust,Hide,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Simple,IoT
26,1,IoTSimple,1,1,1,1,1,1,1,1,1,1,0,Maybe would,Completely safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,Unsafe,Completely safe,0,Somewhat confident,R_1cOG8AtZ0Nl7De9,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Somewhat safe,Safe,Safe,Safe,Unsafe,Safe,"I would feel somewhat uncomfortable about the fact that the data acquired now, in the present, could be used for further study in the future. That statement implies that further use of my voluntarily given data could be used for a basically endless variety of things in other studies. Any of those studies could have completely different development teams. My personal identification could be handled differently and all would be occurring completely without my input or knowledge of these future studies.",I feel like the statement about the TEE in the above scenario doesnt state definitively the extent to which the AI could store or use or recombine my information. The TEE seems like a good start but doesnt really cover all actions or through points for the data which need to be stated more explicitly. I would certainly feel more safe with the idea of a TEE but it appears limited in scope as pertains to data security.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,I am not convinced that all my data is being protected in this scenario since the statement said at some future date my data could be used in other studies. Which part of my data? My light usage or all the rest of it?,Completely safe,Neither safe nor unsafe,Unsafe,Unsafe,Safe,Unsafe,"I feel that technical data could be reproduced and used in the present and at a later date without a safety compromise, but my personal data is a part of the overall data package being stored. How do I know who is getting that data in the future.","I like the information communicated that the TEE operates independently of other functions, but how impervious to hacks is it, in reality? Might there be a back door vulnerability?",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Not at all confident,Not at all confident,Completely safe,No,,"No, but I have been in the past",,Yes,,No,"not in the sense the example gives, not human trials",No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,It would seem there is a difference that should be expressed to those providing  datasets that a TEE is limited to an essentially mechanical function and it does not cover all aspects of data security in terms of longevity storage or dissemination by any team member including the AI function.,MedicalComplex,IoTSimple,0,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Simple,IoT
28,1,IoTSimple,1,0,0,1,0,0,0,1,1,1,0,Would not,Somewhat safe,Safe,Safe,Safe,Unsafe,Unsafe,Completely safe,0,Completely confident,R_1scZq6bFn5wk1y0,Not at all confident,Determine where to build a new hospital,,143.443,Maybe would,,Completely safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Completely confident ,Completely confident ,Completely safe,Completely confident,Smart light bulb,,Would not,,Somewhat safe,Safe,Safe,Safe,Unsafe,Unsafe,,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Completely confident ,Somewhat confident,Completely safe,No,,No,,No,,No,,Yes,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,45+,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Hardware,Show,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
29,1,IoTSimple,1,1,1,0,1,0,1,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Safe,Safe,Safe,Completely safe,1,Completely confident,R_74HIc1hUl9X5tm1,Completely confident,Develop an AI tool for diagnosing patients,,743.785,Definitely would,,Completely safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Safe,"Knowing that the data will be securely transmitted and stored, accessible only by a small team, increases the feeling of safety.",,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Completely confident ,Somewhat confident,Somewhat safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,"Data protected by a TEE generally seems safe due to the isolation and security mechanisms provided by technologies like Arm TrustZone and Intel SGX. Ensuring that that sensitive data and operations are segregated from the normal operating environment, reducing the risk of unauthorized access even if other parts of the system are compromised."," How frequently is the attestation performed, and what specific measures are in place to detect any compromise or misconfiguration in real-time?",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Completely confident ,Completely confident ,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,18-24,Male,,Asian,,High school or below,,MedicalComplex,IoTSimple,0,Unsubstantial,Show,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
30,1,IoTSimple,1,1,1,0,1,0,1,1,0,0,0,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Safe,Safe,Safe,Completely safe,0,Somewhat confident,R_232X8VMPQ83p4kc,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Neither safe nor unsafe,Safe,Safe,Safe,Safe,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Safe,Safe,Safe,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,"No, but I have been in the past",,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Male,,Black or African American,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Simple,IoT
34,1,IoTSimple,1,0,1,1,1,1,0,1,1,0,0,Maybe would,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Safe,Somewhat safe,0,Somewhat confident,R_2dcZfragNm46tB3,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Not at all safe,Unsafe,Unsafe,Unsafe,Unsafe,Unsafe,none,none,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Not at all safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Safe,none,none,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,none,MedicalComplex,IoTSimple,0,Unsubstantial,Hide,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
35,1,IoTSimple,1,1,1,0,1,1,0,1,1,1,1,Maybe would,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Neither safe nor unsafe,Somewhat safe,1,Somewhat confident,R_2N0bbTBA1lns5SF,Somewhat confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Safe,Safe,Unsafe,Safe,Safe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Unsafe,Unsafe,Unsafe,Neither safe nor unsafe,"Know that people are involved makes me as unsafe as an AI program, since AI programs are created by people and people sometimes makes mistakes.",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, but I don’t use the smart features",,"No, I do not use home automation, but I do own smart devices",,35-44,Female NB or SD,,"White or Caucasian,Black or African American,American Indian/Native American or Alaska Native",,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,Unsubstantial,Hide,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
37,1,IoTSimple,1,0,1,1,1,1,0,1,0,1,1,Maybe would,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Safe,Completely safe,1,Somewhat confident,R_5owr4WkUk16lsuJ,Somewhat confident,Determine where to build a new hospital,,86.414,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Safe,with TEEs already being used in daily life i feel safe that my data would be protected ,No,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Safe,Safe,Mo,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a participant",,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Female NB or SD,,White or Caucasian,,High school or below,,MedicalSimple,IoTSimple,1,Unsubstantial,Show,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
39,1,IoTSimple,1,1,1,1,1,1,1,1,1,1,0,Would not,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Safe,Completely safe,0,Somewhat confident,R_57EfYf5sGAfTyxe,Somewhat confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Unsafe,Safe,"I feel unsafe about sharing my address. This is not only private information, but could be a safety issue.","The point that the TEE protects the data even if software is behaving maliciously is reassuring, however, I don’t fully know the level of protection against a hack. Furthermore, people who just have access to the data set may use it inappropriately.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Would not,,Completely safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Safe,A for-profit company having data versus the previous scenario of medical research feels slightly more unsafe. I feel they are more likely to sell the data.,"I still don’t understand the level of protection against a hack. I think mostly based on my lack of knowledge about how hacks are facilitated. If it’s only ever using software, that might be more reassuring, but are there manual hacks that could guess the password?",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,"Yes, as a researcher",,Yes,,"Yes, and I use the smart features",,"Yes, I currently use home automation",Another member of my household does the set up ,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,"The short explanation of a TEE is quite good for basic understanding, but in order to truly understand application you need to have outside knowledge.",MedicalComplex,IoTSimple,1,Trust,No FAQ,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
40,1,IoTSimple,1,1,1,1,1,1,1,1,1,1,0,Maybe would,Completely safe,Safe,Unsafe,Unsafe,Safe,Safe,Somewhat safe,0,Completely confident,R_5cqDkkqu8kJfdHb,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,,Completely safe,Safe,Safe,Safe,Safe,Safe,,None ,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Unsafe,Safe,Safe,"It makes me feel that my data would be mostly safe, but I am still unsure. Data can be misused all the time. ",,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Somewhat confident,Somewhat confident,Somewhat safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,High school or below,None ,MedicalComplex,IoTSimple,0,Hardware,Hide,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
41,1,IoTSimple,1,0,0,1,1,0,1,0,1,0,1,Would not,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,Somewhat safe,1,Not at all confident,R_2PUaBbGrI7SG5ET,Completely confident,Determine where to build a new hospital,,,Maybe would,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Safe,Safe,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Not at all confident,Somewhat safe,Somewhat confident,Smart light bulb,,Would not,,Somewhat safe,Neither safe nor unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Neither safe nor unsafe,"Not particularly. I just am not fond of the data being collected, nor do I like the idea of a ""smart"" light bulb.",I'm not sure,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Somewhat confident,Not at all confident,Somewhat safe,No,,No,,No,,No,,No,,No,,"No, I don’t own smart devices",,18-24,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,0,No explanation,No FAQ,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Simple,IoT
44,1,IoTSimple,1,1,1,1,1,1,0,1,0,1,1,Maybe would,Completely safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Completely safe,1,Not at all confident,R_7JLPV4M15KIh5Vd,Somewhat confident,Determine where to build a new hospital,,65.317,Maybe would,,Completely safe,Safe,Safe,Safe,Neither safe nor unsafe,Safe,"Seems like a safe way to have data stored, though there are always a risk of it getting leaked but it seems like a low chance.",,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,18-24,Male,,Asian,,High school or below,,MedicalSimple,IoTSimple,1,No explanation,Show,2,2,2,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
45,1,IoTSimple,1,0,0,1,1,1,1,1,1,0,0,Maybe would,Completely safe,Safe,Unsafe,Safe,Safe,Safe,Completely safe,0,Not at all confident,R_1SUs6cNrqkHmdAl,Somewhat confident,Determine where to build a new hospital,,,Definitely would,,Somewhat safe,Safe,Safe,Safe,Safe,Safe,Fully understanding the TEE,What are the terms in it,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,Somewhat confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Safe,Safe,Safe,It doesn’t seem like important personal information ,What wee the conditions ,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Somewhat confident,Somewhat confident,Completely safe,No,,No,,No,,No,,No,,"No, but I have in the past",,"No, I don’t own smart devices",,18-24,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalSimple,IoTSimple,1,No explanation,No FAQ,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
49,0,IoTSimple,0,0,0,1,1,1,1,0,1,0,0,Maybe would,Somewhat safe,Safe,Unsafe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,Somewhat safe,0,Completely confident,R_1wiYr9GVyqKQUcB,Somewhat confident,Develop an AI tool for diagnosing patients,,,Definitely would,,Completely safe,Safe,Unsafe,Safe,Neither safe nor unsafe,Safe,The TEE is about the only thing that feels safe.,who are the authrozied people?,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Unsafe,Unsafe,Neither safe nor unsafe,Neither safe nor unsafe,"Seems okay from what i've read, i would say it's safe.
",,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Somewhat safe,No,,Yes,,No,,No,,No,,No,,"No, I don’t own smart devices",,25-34,Male,,White or Caucasian,,High school or below,,MedicalComplex,IoTSimple,1,Unsubstantial,No FAQ,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Simple,IoT
50,1,IoTSimple,1,1,1,1,1,0,0,1,1,0,0,Maybe would,Somewhat safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Somewhat safe,0,Completely confident,R_15ydZ7GNnhPeeMk,Completely confident,Develop an AI tool for diagnosing patients,,,Maybe would,I’m very cautious about how my data is used,Somewhat safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Safe,There has been a lot of data breaches in the news lately,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Completely confident ,Somewhat confident,Somewhat safe,Somewhat confident,Smart light bulb,,Maybe would,,Somewhat safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Completely confident ,Completely confident ,Somewhat safe,No,,No,,No,,No,,"No, but I have been in the past",,"Yes, and I use the smart features",,"No, I do not use home automation, but I do own smart devices",,25-34,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,1,Hardware,Hide,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Simple,IoT
53,1,IoTSimple,1,1,1,1,0,1,0,1,0,0,1,Maybe would,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,Completely safe,1,Somewhat confident,R_3Sq5za66yxiWRW2,Completely confident,Determine where to build a new hospital,,,Maybe would,,Completely safe,Safe,Safe,Neither safe nor unsafe,Safe,Safe,I feel my data would be safe in a TEE enviroment.,I think my data would be protected by the TEE in this scenario.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,Completely confident,Smart light bulb,,Maybe would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Safe,Neither safe nor unsafe,How much personal data could a lightbulb collect after all?,I'm just learning about TEEs but I think I get the gist of them.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Somewhat confident,Somewhat confident,Completely safe,No,,"No, but I have been in the past",,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I have used home automation, but not currently",,45+,Male,,White or Caucasian,,Bachelor or Graduate degree,Interesting to learn about TEEs,MedicalSimple,IoTSimple,0,Unsubstantial,No FAQ,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Simple,IoT
54,1,IoTSimple,1,1,0,1,1,1,1,1,1,1,0,Definitely would,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Safe,Completely safe,0,Somewhat confident,R_3ikF3lKeVobPuLu,Somewhat confident,Develop an AI tool for diagnosing patients,,,Would not,,Somewhat safe,Safe,Neither safe nor unsafe,Neither safe nor unsafe,Unsafe,Unsafe,The use of AI in general.,none,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Not at all confident,Not at all confident,Somewhat safe,Completely confident,Smart light bulb,,Definitely would,,Completely safe,Safe,Unsafe,Neither safe nor unsafe,Unsafe,Safe,"There are always unknowns and hackers. No data is ever completely safe, but also that's just how it is.",About how hackable they are.,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Not at all confident,Not at all confident,Completely safe,No,,No,,No,,No,,No,,"Yes, and I use the smart features",,"Yes, I currently use home automation",,35-44,Female NB or SD,,White or Caucasian,,Bachelor or Graduate degree,,MedicalComplex,IoTSimple,0,Hardware,Hide,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Simple,IoT
